Layer, Type, start time, end time, duration, Bytes to be transferred, Collective type, Parallelism, Locality, Degree, SRC, DEST
'FWD_TP_COMM_INTRA_5', 'Comm', 1300.2324745866283, 1300.2360537310417, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1300.2539494531084, 1326.1022507052492, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1326.1022507052492, 1326.1058298496625, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1326.1022507052492, 1326.1058298496625, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1326.1022507052492, 1326.1058298496625, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1326.1022507052492, 1326.1058298496625, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1326.1022507052492, 1326.1058298496625, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1326.1022507052492, 1326.1058298496625, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1326.1237255717292, 1333.5723194444004, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1333.5723194444004, 1333.5758985888137, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1333.5723194444004, 1333.5758985888137, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1333.5723194444004, 1333.5758985888137, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1333.5723194444004, 1333.5758985888137, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1333.5723194444004, 1333.5758985888137, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1333.5723194444004, 1333.5758985888137, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1333.5937943108804, 1359.4420955630212, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1359.4420955630212, 1359.4456747074346, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1359.4420955630212, 1359.4456747074346, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1359.4420955630212, 1359.4456747074346, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1359.4420955630212, 1359.4456747074346, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1359.4420955630212, 1359.4456747074346, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1359.4420955630212, 1359.4456747074346, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1359.4635704295013, 1366.9121643021724, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1366.9121643021724, 1366.9157434465858, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1366.9121643021724, 1366.9157434465858, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1366.9121643021724, 1366.9157434465858, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1366.9121643021724, 1366.9157434465858, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1366.9121643021724, 1366.9157434465858, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1366.9121643021724, 1366.9157434465858, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1366.9336391686525, 1392.7819404207933, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1392.7819404207933, 1392.7855195652066, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1392.7819404207933, 1392.7855195652066, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1392.7819404207933, 1392.7855195652066, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1392.7819404207933, 1392.7855195652066, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1392.7819404207933, 1392.7855195652066, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1392.7819404207933, 1392.7855195652066, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1392.8034152872733, 1400.2520091599445, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1400.2520091599445, 1400.2555883043578, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1400.2520091599445, 1400.2555883043578, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1400.2520091599445, 1400.2555883043578, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1400.2520091599445, 1400.2555883043578, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1400.2520091599445, 1400.2555883043578, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1400.2520091599445, 1400.2555883043578, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1400.2734840264245, 1426.1217852785653, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1426.1217852785653, 1426.1253644229787, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1426.1217852785653, 1426.1253644229787, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1426.1217852785653, 1426.1253644229787, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1426.1217852785653, 1426.1253644229787, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1426.1217852785653, 1426.1253644229787, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1426.1217852785653, 1426.1253644229787, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1426.1432601450454, 1433.5918540177165, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1433.5918540177165, 1433.59543316213, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1433.5918540177165, 1433.59543316213, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1433.5918540177165, 1433.59543316213, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1433.5918540177165, 1433.59543316213, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1433.5918540177165, 1433.59543316213, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1433.5918540177165, 1433.59543316213, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1433.6133288841966, 1459.4616301363374, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1459.4616301363374, 1459.4652092807507, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1459.4616301363374, 1459.4652092807507, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1459.4616301363374, 1459.4652092807507, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1459.4616301363374, 1459.4652092807507, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1459.4616301363374, 1459.4652092807507, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1459.4616301363374, 1459.4652092807507, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1459.4831050028174, 1466.9316988754886, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1466.9316988754886, 1466.935278019902, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1466.9316988754886, 1466.935278019902, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1466.9316988754886, 1466.935278019902, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1466.9316988754886, 1466.935278019902, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1466.9316988754886, 1466.935278019902, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1466.9316988754886, 1466.935278019902, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1466.9531737419686, 1492.8014749941094, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1492.8014749941094, 1492.8050541385228, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1492.8014749941094, 1492.8050541385228, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1492.8014749941094, 1492.8050541385228, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1492.8014749941094, 1492.8050541385228, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1492.8014749941094, 1492.8050541385228, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1492.8014749941094, 1492.8050541385228, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1492.8229498605895, 1500.2715437332606, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1500.2715437332606, 1500.275122877674, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1500.2715437332606, 1500.275122877674, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1500.2715437332606, 1500.275122877674, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1500.2715437332606, 1500.275122877674, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1500.2715437332606, 1500.275122877674, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1500.2715437332606, 1500.275122877674, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1500.2930185997407, 1526.1413198518815, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1526.1413198518815, 1526.1448989962948, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1526.1413198518815, 1526.1448989962948, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1526.1413198518815, 1526.1448989962948, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1526.1413198518815, 1526.1448989962948, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1526.1413198518815, 1526.1448989962948, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1526.1413198518815, 1526.1448989962948, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1526.1627947183615, 1533.6113885910327, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1533.6113885910327, 1533.614967735446, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1533.6113885910327, 1533.614967735446, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1533.6113885910327, 1533.614967735446, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1533.6113885910327, 1533.614967735446, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1533.6113885910327, 1533.614967735446, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1533.6113885910327, 1533.614967735446, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1533.6328634575127, 1559.4811647096535, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1559.4811647096535, 1559.484743854067, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1559.4811647096535, 1559.484743854067, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1559.4811647096535, 1559.484743854067, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1559.4811647096535, 1559.484743854067, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1559.4811647096535, 1559.484743854067, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1559.4811647096535, 1559.484743854067, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1559.5026395761336, 1566.9512334488047, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1566.9512334488047, 1566.954812593218, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1566.9512334488047, 1566.954812593218, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1566.9512334488047, 1566.954812593218, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1566.9512334488047, 1566.954812593218, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1566.9512334488047, 1566.954812593218, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1566.9512334488047, 1566.954812593218, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1566.9727083152848, 1592.8210095674256, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1592.8210095674256, 1592.824588711839, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1592.8210095674256, 1592.824588711839, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1592.8210095674256, 1592.824588711839, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1592.8210095674256, 1592.824588711839, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1592.8210095674256, 1592.824588711839, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1592.8210095674256, 1592.824588711839, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1592.8424844339056, 1600.2910783065768, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1600.2910783065768, 1600.2946574509901, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1600.2910783065768, 1600.2946574509901, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1600.2910783065768, 1600.2946574509901, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1600.2910783065768, 1600.2946574509901, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1600.2910783065768, 1600.2946574509901, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1600.2910783065768, 1600.2946574509901, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1600.3125531730568, 1626.1608544251976, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1626.1608544251976, 1626.164433569611, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1626.1608544251976, 1626.164433569611, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1626.1608544251976, 1626.164433569611, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1626.1608544251976, 1626.164433569611, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1626.1608544251976, 1626.164433569611, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1626.1608544251976, 1626.164433569611, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1626.1823292916777, 1633.6309231643488, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1633.6309231643488, 1633.6345023087622, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1633.6309231643488, 1633.6345023087622, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1633.6309231643488, 1633.6345023087622, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1633.6309231643488, 1633.6345023087622, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1633.6309231643488, 1633.6345023087622, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1633.6309231643488, 1633.6345023087622, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1633.6523980308289, 1659.5006992829697, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1659.5006992829697, 1659.504278427383, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1659.5006992829697, 1659.504278427383, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1659.5006992829697, 1659.504278427383, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1659.5006992829697, 1659.504278427383, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1659.5006992829697, 1659.504278427383, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1659.5006992829697, 1659.504278427383, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_FFN', 'Compute', 1659.5221741494497, 1666.9707680221209, 7.4485938726711, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1666.9707680221209, 1666.9743471665342, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1666.9707680221209, 1666.9743471665342, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1666.9707680221209, 1666.9743471665342, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1666.9707680221209, 1666.9743471665342, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_4', 'Comm', 1666.9707680221209, 1666.9743471665342, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_5', 'Comm', 1666.9707680221209, 1666.9743471665342, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_MHA', 'Compute', 1666.992242888601, 1692.8405441407417, 25.84830125214084, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1692.8405441407417, 1692.844123285155, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_1', 'Comm', 1692.8405441407417, 1692.844123285155, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_2', 'Comm', 1692.8405441407417, 1692.844123285155, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
'FWD_TP_COMM_INTRA_3', 'Comm', 1692.8405441407417, 1692.844123285155, 0.0035791444133333335, 51539607552.0, 'P2P', 'TP', 'INTRA', 4, 2, 3
