Total batches, 143051, Processed Batches, 2
Layer, Type, start time, end time, duration, Bytes to be transferred, Collective type, Parallelism, Locality, Degree
'FWD_FFN', 'Compute', 0.20010528762773763, 0.20376048459634216, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.20376048459634216, 0.20377686577856438, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.20377686577856438, 0.2291998872710246, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.2291998872710246, 0.22921626845324683, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.22921626845324683, 0.23287146542185136, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.23287146542185136, 0.23288784660407358, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.23288784660407358, 0.2583108680965338, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.2583108680965338, 0.25832724927875605, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.25832724927875605, 0.2619824462473606, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.2619824462473606, 0.26199882742958286, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.26199882742958286, 0.2874218489220431, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.2874218489220431, 0.28743823010426534, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.28743823010426534, 0.2910934270728699, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.2910934270728699, 0.29110980825509214, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.29110980825509214, 0.31653282974755237, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.31653282974755237, 0.3165492109297746, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.3165492109297746, 0.3202044078983792, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.3202044078983792, 0.3202207890806014, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.3202207890806014, 0.34564381057306165, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.34564381057306165, 0.3456601917552839, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.3456601917552839, 0.34931538872388845, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.34931538872388845, 0.3493317699061107, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_PP_COMM_INTER', 'Comm', 0.3493317699061107, 0.34937091945177734, 3.914954566666667e-05, 0.0, 'P2P', 'PP', 'INTER', 8
'FWD_MHA', 'Compute', 0.34937091945177734, 0.37479394094423757, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.37479394094423757, 0.3748103221264598, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.3748103221264598, 0.3784655190950644, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.3784655190950644, 0.3784819002772866, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.3784819002772866, 0.40390492176974685, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.40390492176974685, 0.4039213029519691, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.4039213029519691, 0.40757649992057365, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.40757649992057365, 0.4075928811027959, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.4075928811027959, 0.43301590259525613, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.43301590259525613, 0.4330322837774784, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.4330322837774784, 0.43668748074608293, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.43668748074608293, 0.4367038619283052, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.4367038619283052, 0.4621268834207654, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.4621268834207654, 0.46214326460298766, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.46214326460298766, 0.4657984615715922, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.4657984615715922, 0.46581484275381446, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.46581484275381446, 0.4912378642462747, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.4912378642462747, 0.49125424542849694, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.49125424542849694, 0.4949094423971015, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.4949094423971015, 0.49492582357932374, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.49492582357932374, 0.5203488450717839, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.5203488450717839, 0.5203652262540062, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.5203652262540062, 0.5240204232226107, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.5240204232226107, 0.5240368044048329, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.5240368044048329, 0.5494598258972931, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.5494598258972931, 0.5494762070795154, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.5494762070795154, 0.5531314040481199, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.5531314040481199, 0.5531477852303421, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.5531477852303421, 0.5785708067228024, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.5785708067228024, 0.5785871879050246, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.5785871879050246, 0.5822423848736291, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.5822423848736291, 0.5822587660558514, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.5822587660558514, 0.6076817875483116, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.6076817875483116, 0.6076981687305338, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.6076981687305338, 0.6113533656991383, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.6113533656991383, 0.6113697468813606, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.6113697468813606, 0.6367927683738208, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.6367927683738208, 0.6368091495560431, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.6368091495560431, 0.6404643465246476, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.6404643465246476, 0.6404807277068698, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.6404807277068698, 0.66590374919933, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.66590374919933, 0.6659201303815523, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.6659201303815523, 0.6695753273501568, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.6695753273501568, 0.669591708532379, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.669591708532379, 0.6950147300248393, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.6950147300248393, 0.6950311112070615, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.6950311112070615, 0.698686308175666, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.698686308175666, 0.6987026893578883, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.6987026893578883, 0.7241257108503485, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.7241257108503485, 0.7241420920325707, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.7241420920325707, 0.7277972890011752, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.7277972890011752, 0.7278136701833975, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.7278136701833975, 0.7532366916758577, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.7532366916758577, 0.75325307285808, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.75325307285808, 0.7569082698266845, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.7569082698266845, 0.7569246510089067, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.7569246510089067, 0.7823476725013669, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.7823476725013669, 0.7823640536835892, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.7823640536835892, 0.7860192506521937, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.7860192506521937, 0.7860356318344159, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.7860356318344159, 0.8114586533268762, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.8114586533268762, 0.8114750345090984, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.8114750345090984, 0.8151302314777029, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.8151302314777029, 0.8151466126599252, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.8151466126599252, 0.8405696341523854, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.8405696341523854, 0.8405860153346076, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.8405860153346076, 0.8442412123032121, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.8442412123032121, 0.8442575934854344, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.8442575934854344, 0.8696806149778946, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.8696806149778946, 0.8696969961601169, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.8696969961601169, 0.8733521931287214, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.8733521931287214, 0.8733685743109436, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.8733685743109436, 0.8987915958034038, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.8987915958034038, 0.8988079769856261, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.8988079769856261, 0.9024631739542306, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.9024631739542306, 0.9024795551364528, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.9024795551364528, 0.9279025766289131, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.9279025766289131, 0.9279189578111353, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.9279189578111353, 0.9315741547797398, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.9315741547797398, 0.9315905359619621, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.9315905359619621, 0.9570135574544223, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.9570135574544223, 0.9570299386366445, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.9570299386366445, 0.960685135605249, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.960685135605249, 0.9607015167874713, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.9607015167874713, 0.9861245382799315, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.9861245382799315, 0.9861409194621538, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 0.9861409194621538, 0.9897961164307583, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 0.9897961164307583, 0.9898124976129805, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 0.9898124976129805, 1.0152355191054407, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.0152355191054407, 1.015251900287663, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.015251900287663, 1.0189070972562675, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.0189070972562675, 1.0189234784384897, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.0189234784384897, 1.04434649993095, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.04434649993095, 1.0443628811131722, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.0443628811131722, 1.0480180780817767, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.0480180780817767, 1.048034459263999, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.048034459263999, 1.0734574807564592, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.0734574807564592, 1.0734738619386814, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.0734738619386814, 1.077129058907286, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.077129058907286, 1.0771454400895082, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.0771454400895082, 1.1025684615819684, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.1025684615819684, 1.1025848427641907, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.1025848427641907, 1.1062400397327952, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.1062400397327952, 1.1062564209150174, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.1062564209150174, 1.1316794424074776, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.1316794424074776, 1.1316958235897, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.1316958235897, 1.1353510205583044, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.1353510205583044, 1.1353674017405266, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.1353674017405266, 1.1607904232329869, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.1607904232329869, 1.1608068044152091, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.1608068044152091, 1.1644620013838136, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.1644620013838136, 1.1644783825660359, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.1644783825660359, 1.189901404058496, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.189901404058496, 1.1899177852407183, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.1899177852407183, 1.1935729822093228, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.1935729822093228, 1.193589363391545, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.193589363391545, 1.2190123848840053, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.2190123848840053, 1.2190287660662276, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.2190287660662276, 1.222683963034832, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.222683963034832, 1.2227003442170543, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.2227003442170543, 1.2481233657095145, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.2481233657095145, 1.2481397468917368, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.2481397468917368, 1.2517949438603413, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.2517949438603413, 1.2518113250425635, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.2518113250425635, 1.2772343465350238, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.2772343465350238, 1.277250727717246, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.277250727717246, 1.2809059246858505, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.2809059246858505, 1.2809223058680728, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_MHA', 'Compute', 1.2809223058680728, 1.306345327360533, 0.025423021492460222, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.306345327360533, 1.3063617085427552, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
'FWD_FFN', 'Compute', 1.3063617085427552, 1.3100169055113597, 0.0036551969686045324, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA', 'Comm', 1.3100169055113597, 1.310033286693582, 1.6381182222222223e-05, 0.0, 'ALLREDUCE', 'TP', 'INTRA', 8
