Layer, Type, start time, end time, duration, Bytes to be transferred, Collective type, Parallelism, Locality, Degree, SRC, DEST
'FWD_MHA', 'Compute', 122.4112902633033, 148.28803829451343, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 148.28803829451343, 148.2951965783401, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 148.28803829451343, 148.2951965783401, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 148.30235486216677, 163.20073711675107, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 163.20073711675107, 163.20789540057774, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 163.20073711675107, 163.20789540057774, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 163.2150536844044, 189.09180171561454, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 189.09180171561454, 189.0989599994412, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 189.09180171561454, 189.0989599994412, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 189.10611828326788, 204.00450053785218, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 204.00450053785218, 204.01165882167885, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 204.00450053785218, 204.01165882167885, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 204.01881710550552, 229.89556513671565, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 229.89556513671565, 229.90272342054232, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 229.89556513671565, 229.90272342054232, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 229.90988170436898, 244.8082639589533, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 244.8082639589533, 244.81542224277996, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 244.8082639589533, 244.81542224277996, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 244.82258052660663, 270.6993285578167, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 270.6993285578167, 270.70648684164337, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 270.6993285578167, 270.70648684164337, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 270.71364512547007, 285.61202738005437, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 285.61202738005437, 285.619185663881, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 285.61202738005437, 285.619185663881, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 285.6263439477077, 311.50309197891784, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 311.50309197891784, 311.5102502627445, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 311.50309197891784, 311.5102502627445, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 311.5174085465712, 326.4157908011555, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 326.4157908011555, 326.4229490849821, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 326.4157908011555, 326.4229490849821, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 326.4301073688088, 352.30685540001895, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 352.30685540001895, 352.3140136838456, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 352.30685540001895, 352.3140136838456, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 352.3211719676723, 367.2195542222566, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 367.2195542222566, 367.22671250608323, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 367.2195542222566, 367.22671250608323, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 367.23387078990993, 393.11061882112006, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 393.11061882112006, 393.1177771049467, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 393.11061882112006, 393.1177771049467, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 393.1249353887734, 408.0233176433577, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 408.0233176433577, 408.03047592718434, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 408.0233176433577, 408.03047592718434, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 408.03763421101104, 433.91438224222117, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 433.91438224222117, 433.9215405260478, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 433.91438224222117, 433.9215405260478, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 433.9286988098745, 448.8270810644588, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 448.8270810644588, 448.83423934828545, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 448.8270810644588, 448.83423934828545, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 448.84139763211215, 474.7181456633223, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 474.7181456633223, 474.7253039471489, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 474.7181456633223, 474.7253039471489, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 474.7324622309756, 489.6308444855599, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 489.6308444855599, 489.63800276938656, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 489.6308444855599, 489.63800276938656, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 489.64516105321326, 515.5219090844233, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 515.5219090844233, 515.52906736825, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 515.5219090844233, 515.52906736825, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 515.5362256520766, 530.4346079066609, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 530.4346079066609, 530.4417661904876, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 530.4346079066609, 530.4417661904876, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 530.4489244743141, 556.3256725055243, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 556.3256725055243, 556.332830789351, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 556.3256725055243, 556.332830789351, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 556.3399890731775, 571.2383713277618, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 571.2383713277618, 571.2455296115885, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 571.2383713277618, 571.2455296115885, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 571.2526878954151, 597.1294359266252, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 597.1294359266252, 597.1365942104519, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 597.1294359266252, 597.1365942104519, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 597.1437524942785, 612.0421347488627, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 612.0421347488627, 612.0492930326894, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 612.0421347488627, 612.0492930326894, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 612.056451316516, 637.9331993477261, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 637.9331993477261, 637.9403576315528, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 637.9331993477261, 637.9403576315528, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 637.9475159153794, 652.8458981699637, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 652.8458981699637, 652.8530564537904, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 652.8458981699637, 652.8530564537904, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 652.860214737617, 678.7369627688271, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 678.7369627688271, 678.7441210526538, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 678.7369627688271, 678.7441210526538, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 678.7512793364804, 693.6496615910646, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 693.6496615910646, 693.6568198748913, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 693.6496615910646, 693.6568198748913, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 693.6639781587179, 719.540726189928, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 719.540726189928, 719.5478844737547, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 719.540726189928, 719.5478844737547, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 719.5550427575813, 734.4534250121656, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 734.4534250121656, 734.4605832959923, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 734.4534250121656, 734.4605832959923, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 734.4677415798188, 760.344489611029, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 760.344489611029, 760.3516478948557, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 760.344489611029, 760.3516478948557, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 760.3588061786822, 775.2571884332665, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 775.2571884332665, 775.2643467170932, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 775.2571884332665, 775.2643467170932, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 775.2715050009198, 801.1482530321299, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 801.1482530321299, 801.1554113159566, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 801.1482530321299, 801.1554113159566, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 801.1625695997832, 816.0609518543674, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 816.0609518543674, 816.0681101381941, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 816.0609518543674, 816.0681101381941, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 816.0752684220207, 841.9520164532308, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 841.9520164532308, 841.9591747370575, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 841.9520164532308, 841.9591747370575, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 841.9663330208841, 856.8647152754684, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 856.8647152754684, 856.8718735592951, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 856.8647152754684, 856.8718735592951, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 856.8790318431217, 882.7557798743318, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 882.7557798743318, 882.7629381581585, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 882.7557798743318, 882.7629381581585, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 882.7700964419851, 897.6684786965693, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 897.6684786965693, 897.675636980396, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 897.6684786965693, 897.675636980396, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 897.6827952642226, 923.5595432954327, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 923.5595432954327, 923.5667015792594, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 923.5595432954327, 923.5667015792594, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 923.573859863086, 938.4722421176702, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 938.4722421176702, 938.479400401497, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 938.4722421176702, 938.479400401497, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 938.4865586853235, 964.3633067165337, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 964.3633067165337, 964.3704650003604, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 964.3633067165337, 964.3704650003604, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 964.3776232841869, 979.2760055387712, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 979.2760055387712, 979.2831638225979, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 979.2760055387712, 979.2831638225979, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 979.2903221064245, 1005.1670701376346, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1005.1670701376346, 1005.1742284214613, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1005.1670701376346, 1005.1742284214613, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 1005.1813867052879, 1020.0797689598721, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1020.0797689598721, 1020.0869272436988, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1020.0797689598721, 1020.0869272436988, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 1020.0940855275254, 1045.9708335587354, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1045.9708335587354, 1045.977991842562, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1045.9708335587354, 1045.977991842562, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 1045.9851501263888, 1060.883532380973, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1060.883532380973, 1060.8906906647996, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1060.883532380973, 1060.8906906647996, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 1060.8978489486265, 1086.7745969798366, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1086.7745969798366, 1086.7817552636632, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1086.7745969798366, 1086.7817552636632, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 1086.78891354749, 1101.6872958020742, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1101.6872958020742, 1101.6944540859008, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1101.6872958020742, 1101.6944540859008, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 1101.7016123697276, 1127.5783604009378, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1127.5783604009378, 1127.5855186847643, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1127.5783604009378, 1127.5855186847643, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 1127.5926769685911, 1142.4910592231754, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1142.4910592231754, 1142.498217507002, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1142.4910592231754, 1142.498217507002, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_MHA', 'Compute', 1142.5053757908288, 1168.382123822039, 25.87674803121012, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1168.382123822039, 1168.3892821058655, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1168.382123822039, 1168.3892821058655, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_FFN', 'Compute', 1168.3964403896923, 1183.2948226442766, 14.898382254584305, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 1183.2948226442766, 1183.3019809281031, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
'FWD_TP_COMM_INTRA_1', 'Comm', 1183.2948226442766, 1183.3019809281031, 0.007158283826666666, 51539607552.0, 'P2P', 'TP', 'INTRA', 2, 3, 2
