dataset_id,dataset_label,ep_size,experts_per_gpu,files_used,calibration_requests,evaluation_requests,source_policy,block_size,expert_placement,local_bytes_excluded,remote_bytes,network_mode,degree,per_gpu_bandwidth_tbps,per_link_bandwidth_gbps,routing,reconfigurations,completion_time_ms,max_link_load_bytes,message_count,improvement_over_en_ideal,improvement_over_son_ring,improvement_over_son_torus_ecmp,median_link_load_bytes,average_link_load_bytes,average_hop_count,max_hop_count,candidate_pool_size,selection_objective,candidate_index,reconfig_us_per_request,exposed_reconfiguration_time_ms
qwen_mmlu_ml,Qwen MMLU ML,64,2.0,112,12,100,block_by_token,16,block,368410624,46229946368,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,148.30829567999868,1253376,,0.5301186432232232,0.3471504608594229,0.17979130573458385,49257.88595744681,76360.65064454492,3.0826779056716793,5,22,minimize_calibration_aggregate_max_link_load,13,,
qwen_mmlu_ml,Qwen MMLU ML,64,2.0,112,12,100,block_by_token,16,block,368410624,46229946368,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,100,152.1098752,1425408,,0.5180741966562741,0.3304159995384313,0.15876693511559797,49904.74893617021,77534.53416538602,3.138597466732683,6,22,previous_4_requests_minimize_max_link_load,,0,0.0
qwen_mmlu_ml,Qwen MMLU ML,64,2.0,112,12,100,block_by_token,16,block,368410624,46229946368,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,100,152.2098752,1425408,,0.51775736922958,0.32997580195127196,0.15821389208418513,49904.74893617021,77534.53416538602,3.136535447128102,6,22,previous_4_requests_minimize_max_link_load,,1,0.1
qwen_mmlu_ml,Qwen MMLU ML,64,2.0,112,12,100,block_by_token,16,block,368410624,46229946368,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,100,153.1098752,1425408,,0.5149059223893334,0.32601402366683735,0.15323650480146933,49904.74893617021,77534.53416538602,3.1180984789134265,6,22,previous_4_requests_minimize_max_link_load,,10,1.0
qwen_mmlu_ml,Qwen MMLU ML,64,2.0,112,12,100,block_by_token,16,block,368410624,46229946368,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,137.79582976,1220608,,0.5634250184796464,0.3934260821902109,0.2379297659347886,50673.40255319149,75836.48451706184,3.1129682094900466,6,22,true_current_request_minimize_max_link_load,,,0.0
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,EN ideal Clos,,0.4,400,ideal_ECMP,0,2363.492597760044,3678208,8771998,0.0,-0.000594539414055433,-0.6502665939398063,,,,,,,,,
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,3072.540377088145,3678208,8771998,-0.30000000000003696,-0.3007729012383091,-1.1453465721218092,,,,,,,,,
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,SON ring,2,1.6,800,deterministic_shortest_path,0,2362.088243199985,5693440,,0.0005941861469717726,0.0,-0.649286028390877,1782973.5641012983,1818939.1686113048,4.263876880648431,8,,,,,
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,2598.875299839934,4268032,,-0.0995910468697763,-0.10024479708648286,-0.8146183716444917,428278.58498296887,510371.283317506,2.1320102347245515,4,,,,,
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,1432.1883545600347,1832960,,0.39403730059600595,0.3936770318877629,0.0,426810.0445278175,454729.9312015092,2.1320102347245515,4,,,,,
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,1624.8945049600552,2580480,,0.3125028161712804,0.3120940719984421,-0.1345536359002301,397311.949449573,427631.2039711202,1.9748197193949788,3,22,minimize_calibration_aggregate_max_link_load,7,,
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1657.76523264,2564096,,0.2985951239233345,0.29817811107929626,-0.15750503581581077,376704.5118230735,416490.5355165084,1.9244406330565154,3,22,previous_4_requests_minimize_max_link_load,,0,0.0
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1658.19623264,2564096,,0.2984127666777867,0.2979956454151786,-0.1578059738863011,376704.5118230735,416490.5355165084,1.923940430549405,3,22,previous_4_requests_minimize_max_link_load,,1,0.431
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1662.07523264,2564096,,0.2967715514678571,0.29635345443811967,-0.1605144165207139,376704.5118230735,416490.5355165084,1.9194502818584538,3,22,previous_4_requests_minimize_max_link_load,,10,4.31
qwen_livecode,Qwen LiveCodeBench,16,8.0,479,48,431,block_by_token,16,block,20144185344,604592947200,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,1505.15941376,2588672,,0.3631630514999342,0.36278442683372414,-0.05095074189622349,393253.76116897864,416150.22083082056,1.9259542880194138,4,22,true_current_request_minimize_max_link_load,,,0.0
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,EN ideal Clos,,0.4,400,ideal_ECMP,0,1945.8778726394407,3309568,14559996,0.0,0.3035954877440219,0.01713365185269908,,,,,,,,,
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,2529.6412344332066,3309568,14559996,-0.3000000000009937,0.09467413406653641,-0.27772625259246786,,,,,,,,,
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,SON ring,2,1.6,800,deterministic_shortest_path,0,2794.1775769600304,7495680,,-0.4359470428480351,0.0,-0.4113440261369641,1781504.315940169,1819496.8358793072,8.253799073435452,16,,,,,
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,2457.7928396799894,4235264,,-0.263076616594737,0.12038774487841108,-0.2414355015827177,349994.72774843266,457227.0309055203,3.096846221780953,6,,,,,
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,1979.799060480006,2306048,,-0.01743233134901398,0.2914555335334272,0.0,251354.769610505,341309.1374698549,3.096846221780953,6,,,,,
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,1410.5151078400215,2277376,,0.2751266008658801,0.49519489402867023,0.28754632932392665,239089.61840351485,280301.6809490621,2.4721940742729793,4,22,minimize_calibration_aggregate_max_link_load,18,,
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1425.67211008,2293760,,0.26733731334013255,0.48977039904848046,0.2798905007388259,239480.37320432442,282204.53388822544,2.488571416034396,4,22,previous_4_requests_minimize_max_link_load,,0,0.0
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1426.10311008,2293760,,0.26711581948069757,0.48961614972533296,0.279672801878066,239480.37320432442,282204.53388822544,2.4878193145399603,4,22,previous_4_requests_minimize_max_link_load,,1,0.431
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1429.98211008,2293760,,0.265122374745783,0.48822790581700554,0.27771351213122697,239480.37320432442,282204.53388822544,2.481070802755739,4,22,previous_4_requests_minimize_max_link_load,,10,4.31
qwen_livecode,Qwen LiveCodeBench,32,4.0,479,48,431,block_by_token,16,block,10098122752,624685072384,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,1286.85801472,2531328,,0.3386748301040746,0.5394501676160262,0.3500057453264985,254163.30078491385,285276.8445926192,2.525627098239774,5,22,true_current_request_minimize_max_link_load,,,0.0
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,EN ideal Clos,,0.4,400,ideal_ECMP,0,1749.4808985581483,2752512,20039360,0.0,0.4249479009724832,-0.008610322184164432,,,,,,,,,
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,2274.3251681306833,2752512,20039360,-0.3000000000029098,0.2524322712625549,-0.3111934188423486,,,,,,,,,
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,SON ring,2,1.6,800,deterministic_shortest_path,0,3042.299822080006,8790016,,-0.7389728716600147,0.0,-0.753945988354529,1780076.0641753469,1819085.1355713313,16.23807369319432,32,,,,,
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,2056.409415680038,4038656,,-0.17543976466096187,0.3240608960513035,-0.18556067974277116,237805.2837043985,317696.908754384,4.061234496590449,8,,,,,
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,1734.5458995200593,2054144,,0.008536817435616384,0.4298570157578491,0.0,151267.80549933357,227814.7747895417,4.061234496590449,8,,,,,
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,1206.6437529599743,2121728,,0.3102846941887496,0.6033777656618349,0.30434602319036524,140078.31682875057,184514.18207681127,3.0911803892478082,5,22,minimize_calibration_aggregate_max_link_load,13,,
qwen_livecode,Qwen LiveCodeBench,64,2.0,479,48,431,block_by_token,16,block,5016821760,634847674368,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,431,1247.4546585599999,2121728,,0.286957257099462,0.5899632739987076,0.28081772935200805,141544.58251468628,187389.14270761816,3.1271477803659082,6,22,previous_4_requests_minimize_max_link_load,,0,0.0
