Layer, Type, start time, end time, duration, Bytes to be transferred, Collective type, Parallelism, Locality, Degree, SRC, DEST
'FWD_TP_COMM_INTRA_1', 'Comm', 115.01951840662448, 115.02667669045115, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 115.03383497427782, 122.48303510156998, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 122.48303510156998, 122.49019338539665, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 122.48303510156998, 122.49019338539665, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 122.49735166922332, 135.43574368482837, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 135.43574368482837, 135.44290196865504, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 135.43574368482837, 135.44290196865504, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 135.4500602524817, 142.89926037977386, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 142.89926037977386, 142.90641866360053, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 142.89926037977386, 142.90641866360053, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 142.9135769474272, 155.85196896303228, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 155.85196896303228, 155.85912724685895, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 155.85196896303228, 155.85912724685895, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 155.86628553068562, 163.31548565797777, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 163.31548565797777, 163.32264394180444, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 163.31548565797777, 163.32264394180444, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 163.3298022256311, 176.2681942412362, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 176.2681942412362, 176.27535252506286, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 176.2681942412362, 176.27535252506286, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 176.28251080888953, 183.73171093618168, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 183.73171093618168, 183.73886922000835, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 183.73171093618168, 183.73886922000835, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 183.74602750383502, 196.6844195194401, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 196.6844195194401, 196.69157780326677, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 196.6844195194401, 196.69157780326677, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 196.69873608709344, 204.1479362143856, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 204.1479362143856, 204.15509449821226, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 204.1479362143856, 204.15509449821226, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 204.16225278203893, 217.100644797644, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 217.100644797644, 217.10780308147068, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 217.100644797644, 217.10780308147068, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 217.11496136529735, 224.5641614925895, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 224.5641614925895, 224.57131977641617, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 224.5641614925895, 224.57131977641617, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 224.57847806024284, 237.51687007584792, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 237.51687007584792, 237.5240283596746, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 237.51687007584792, 237.5240283596746, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 237.53118664350126, 244.98038677079342, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 244.98038677079342, 244.98754505462009, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 244.98038677079342, 244.98754505462009, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 244.99470333844675, 257.93309535405183, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 257.93309535405183, 257.94025363787847, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 257.93309535405183, 257.94025363787847, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 257.94741192170517, 265.3966120489973, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 265.3966120489973, 265.40377033282397, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 265.3966120489973, 265.40377033282397, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 265.41092861665066, 278.34932063225574, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 278.34932063225574, 278.3564789160824, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 278.34932063225574, 278.3564789160824, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 278.3636371999091, 285.81283732720124, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 285.81283732720124, 285.8199956110279, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 285.81283732720124, 285.8199956110279, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 285.8271538948546, 298.76554591045965, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 298.76554591045965, 298.7727041942863, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 298.76554591045965, 298.7727041942863, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 298.779862478113, 306.22906260540515, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 306.22906260540515, 306.2362208892318, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 306.22906260540515, 306.2362208892318, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 306.2433791730585, 319.18177118866356, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 319.18177118866356, 319.1889294724902, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 319.18177118866356, 319.1889294724902, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 319.1960877563169, 326.64528788360906, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 326.64528788360906, 326.6524461674357, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 326.64528788360906, 326.6524461674357, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 326.6596044512624, 339.59799646686747, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 339.59799646686747, 339.6051547506941, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 339.59799646686747, 339.6051547506941, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 339.6123130345208, 347.06151316181297, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 347.06151316181297, 347.0686714456396, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 347.06151316181297, 347.0686714456396, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 347.0758297294663, 360.0142217450714, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 360.0142217450714, 360.021380028898, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 360.0142217450714, 360.021380028898, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 360.0285383127247, 367.4777384400169, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 367.4777384400169, 367.4848967238435, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 367.4777384400169, 367.4848967238435, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 367.4920550076702, 380.4304470232753, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 380.4304470232753, 380.43760530710193, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 380.4304470232753, 380.43760530710193, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 380.44476359092863, 387.8939637182208, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 387.8939637182208, 387.90112200204743, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 387.8939637182208, 387.90112200204743, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 387.9082802858741, 400.8466723014792, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 400.8466723014792, 400.85383058530584, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 400.8466723014792, 400.85383058530584, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 400.86098886913254, 408.3101889964247, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 408.3101889964247, 408.31734728025134, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 408.3101889964247, 408.31734728025134, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 408.32450556407804, 421.2628975796831, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 421.2628975796831, 421.27005586350975, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 421.2628975796831, 421.27005586350975, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 421.27721414733645, 428.7264142746286, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 428.7264142746286, 428.73357255845525, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 428.7264142746286, 428.73357255845525, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 428.74073084228195, 441.679122857887, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 441.679122857887, 441.68628114171366, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 441.679122857887, 441.68628114171366, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 441.69343942554036, 449.1426395528325, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 449.1426395528325, 449.14979783665916, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 449.1426395528325, 449.14979783665916, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 449.15695612048586, 462.09534813609093, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 462.09534813609093, 462.1025064199176, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 462.09534813609093, 462.1025064199176, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 462.1096647037443, 469.55886483103643, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 469.55886483103643, 469.56602311486307, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 469.55886483103643, 469.56602311486307, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 469.57318139868977, 482.51157341429484, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 482.51157341429484, 482.5187316981215, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 482.51157341429484, 482.5187316981215, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 482.5258899819482, 489.97509010924034, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 489.97509010924034, 489.982248393067, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 489.97509010924034, 489.982248393067, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 489.9894066768937, 502.92779869249875, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 502.92779869249875, 502.9349569763254, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 502.92779869249875, 502.9349569763254, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 502.9421152601521, 510.39131538744425, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 510.39131538744425, 510.3984736712709, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 510.39131538744425, 510.3984736712709, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 510.4056319550976, 523.3440239707027, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 523.3440239707027, 523.3511822545294, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 523.3440239707027, 523.3511822545294, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 523.358340538356, 530.807540665648, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 530.807540665648, 530.8146989494747, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 530.807540665648, 530.8146989494747, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 530.8218572333013, 543.7602492489063, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 543.7602492489063, 543.767407532733, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 543.7602492489063, 543.767407532733, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 543.7745658165596, 551.2237659438517, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 551.2237659438517, 551.2309242276784, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 551.2237659438517, 551.2309242276784, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 551.238082511505, 564.17647452711, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 564.17647452711, 564.1836328109367, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 564.17647452711, 564.1836328109367, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 564.1907910947633, 571.6399912220554, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 571.6399912220554, 571.6471495058821, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 571.6399912220554, 571.6471495058821, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_MHA', 'Compute', 571.6543077897087, 584.5926998053137, 12.93839201560506, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 584.5926998053137, 584.5998580891404, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 584.5926998053137, 584.5998580891404, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_FFN', 'Compute', 584.607016372967, 592.0562165002591, 7.449200127292153, 'NONE', 'NONE', 'NONE', 0
'FWD_TP_COMM_INTRA_0', 'Comm', 592.0562165002591, 592.0633747840858, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
'FWD_TP_COMM_INTRA_1', 'Comm', 592.0562165002591, 592.0633747840858, 0.007158283826666666, 25769803776.0, 'P2P', 'TP', 'INTRA', 2, 0, 1
