comm_class,start_us,end_us,duration_us,ranks,label
TP,42349848.076000,42371333.409000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42349848.076000,42371333.409000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42421633.618000,42443118.951000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42421633.618000,42443118.951000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b4_attention_allreduce
TP,42493406.883000,42514892.216000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42493406.883000,42514892.216000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b4_mlp_allreduce
TP,42565192.425000,42586677.758000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42565192.425000,42586677.758000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42636965.690000,42658451.023000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42636965.690000,42658451.023000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42708751.232000,42730236.565000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42708751.232000,42730236.565000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42780524.497000,42802009.830000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42780524.497000,42802009.830000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42852310.039000,42873795.372000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42852310.039000,42873795.372000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42924083.304000,42945568.637000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42924083.304000,42945568.637000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,42995868.846000,43017354.179000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,42995868.846000,43017354.179000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43067642.111000,43089127.444000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43067642.111000,43089127.444000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43139427.653000,43160912.986000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43139427.653000,43160912.986000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43211200.918000,43232686.251000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43211200.918000,43232686.251000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43282986.460000,43304471.793000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,27,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,40,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,41,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,42,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,43,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,56,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,57,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,58,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43282986.460000,43304471.793000,21485.333000,59,TP:ALL_REDUCE:COMP_NODE_FWD_b5_attention_allreduce
TP,43354759.725000,43376245.058000,21485.333000,8,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43354759.725000,43376245.058000,21485.333000,9,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43354759.725000,43376245.058000,21485.333000,10,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43354759.725000,43376245.058000,21485.333000,11,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43354759.725000,43376245.058000,21485.333000,24,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43354759.725000,43376245.058000,21485.333000,25,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
TP,43354759.725000,43376245.058000,21485.333000,26,TP:ALL_REDUCE:COMP_NODE_FWD_b5_mlp_allreduce
